id,parent_type,parent_id,filename,file_type,gps_lat,gps_lon,timestamp,uploader_id,checksum,description
EVID-0113,inspection,INSP-1113,temp_repair_bags.jpg,image,-32.957307,27.761558,2026-07-01T00:35:00Z,USER-CTR-01,sha256:bf587275237288d3131991946883cb5d98a5515e1141830dd280104ebcde1388,Close-up of defect
EVID-0114,inspection,INSP-1114,inspector_checklist_board.jpg,image,-32.999423,25.699793,2026-08-16T19:51:00Z,USER-INS-01,sha256:d4c2d037c2f47b78cb81db276168c23126feba65418d4260fce87f48d8b28c07,Temporary works in place
EVID-0115,inspection,INSP-1115,night_works_lighting.jpg,image,-31.629198,28.971607,2026-08-29T06:33:00Z,USER-INS-01,sha256:721dd63beb614ce62a14876e4912c3c333d68f9836caf6bafaaa75c898d1636e,Context photo of asset face
EVID-0116,inspection,INSP-1116,parapet_spall.jpg,image,-33.439407,25.970475,2026-08-24T00:06:00Z,USER-CTR-01,sha256:ade6fcb5b7fcf0d1ad323909feebfe8382118c9ca294bd853d4c5e3448322e19,Upstream inlet
EVID-0117,inspection,INSP-1117,catchpit_grate.jpg,image,-34.169658,24.830121,2026-08-05T07:41:00Z,USER-INS-01,sha256:fee45f0a72c5b48d2fe481cdd71b0ed3462aba99ecd31f0a7bd6fc1b8a6a7395,Context photo of asset face
EVID-0118,inspection,INSP-1118,gantry_bolt_corrosion.jpg,image,-32.881398,27.391106,2026-08-13T16:51:00Z,USER-CTR-01,sha256:a6c40810034fdb2c819ea918d7c5f7576513e28e673d8bbed12bfcc887ea78e0,Safety barrier condition
EVID-0119,inspection,INSP-1119,channel_vegetation.jpg,image,-32.33066,28.151139,2026-08-13T03:46:00Z,USER-INS-01,sha256:f9fa9b8347bcc1f3776df55ae8e18fb26259c6cc8f9a52219ff7e7c43a9b1034,Context photo of asset face
EVID-0120,inspection,INSP-1120,evidence_wide_context.jpg,image,-33.695381,25.820224,2026-06-17T04:57:00Z,USER-CTR-01,sha256:1a7e0410286120f420f132698aa741b71985f529d0cec2e50c0950ff76d81125,Close-up of defect
EVID-0121,inspection,INSP-1121,culvert_block_20260801.jpg,image,-33.95912,25.60166,2026-06-22T04:00:00Z,USER-CTR-01,sha256:c89982d8497e6ca24bd2c329c3454d7493b24ad75096ae78fe9048f7d7c38f01,Close-up of defect
EVID-0122,inspection,INSP-1122,r72_bridge_west_deck.jpg,image,-33.871517,25.611086,2026-06-18T23:23:00Z,USER-CTR-01,sha256:15f0f5d79835bfda5ec114f0ee4b81b81df4a09f2a90ffc9d8fbe494ee6bc8e7,Temporary works in place
EVID-0123,inspection,INSP-1123,washout_lane_closure.jpg,image,-33.421692,25.447889,2026-06-20T21:48:00Z,USER-INS-01,sha256:50d3ba679d0b0fec9020b4735eeb47a80f777cdc083d4c9ef3497c24f2f912e7,Upstream inlet
EVID-0124,inspection,INSP-1124,swartkops_silt_cell.jpg,image,-33.805254,25.588571,2026-07-16T22:05:00Z,USER-INS-01,sha256:c1b3b4862dd553ba7ec13cb4975599f34a139a1f778f406d64da6c6b4cfab878,Upstream inlet
EVID-0125,inspection,INSP-1125,n2_gqeberha_shoulder.jpg,image,-33.016121,27.906123,2026-08-08T16:17:00Z,USER-CTR-01,sha256:6f4cabc76b14b4faff170f4bedcba20b77c99a64a510404d6a73daeac7261c45,Close-up of defect
EVID-0126,inspection,INSP-1126,sundays_river_joint.jpg,image,-33.024786,27.876125,2026-08-11T22:46:00Z,USER-INS-01,sha256:dc945807ef691ffb69b48773e545ebf82de4ea4839de894eaebdce53cf2cf11e,Upstream inlet
EVID-0127,inspection,INSP-1127,motherwell_inlet.jpg,image,-33.309523,26.530762,2026-06-10T06:33:00Z,USER-CTR-01,sha256:01963f44da029069b6350f2f618dc44393f494b7b4b096c4a393a393dbeef930,Upstream inlet
EVID-0128,inspection,INSP-1128,buffalo_overpass_bearing.jpg,image,-31.589774,28.784358,2026-08-23T04:56:00Z,USER-CTR-01,sha256:0e47f892ed3f5bcbab19be3330a052177258fa48e6a762088c8da9af9712b8ad,Upstream inlet
EVID-0129,inspection,INSP-1129,harbour_road_ponding.jpg,image,-31.521351,28.866963,2026-08-23T08:50:00Z,USER-INS-01,sha256:a39ec5c2130bc2585c87b98fba83106ab76ed0013f523f2907c37fa51af056ab,Close-up of defect
EVID-0130,inspection,INSP-1130,makhanda_guardrail.jpg,image,-34.02953,24.770946,2026-06-24T17:39:00Z,USER-INS-01,sha256:7d567320722b82b940e2b3262e38ea1b9d44f3977488d9ff479564d791726f77,Context photo of asset face
EVID-0131,inspection,INSP-1131,mthatha_ring_debris.jpg,image,-34.049859,24.921332,2026-08-05T04:27:00Z,USER-INS-01,sha256:bfc8ca8b80c9b3953f593ba5c5a296f10e3e8e55f0b423310fc1ffe23ad54a61,Safety barrier condition
EVID-0132,inspection,INSP-1132,qumbu_mitre_drain.jpg,image,-33.544001,25.691438,2026-08-14T17:04:00Z,USER-CTR-01,sha256:e57d1d731ae222a6a0186c56b2ef3aa773b1b088c021a5c1ab885b3579359450,Close-up of defect
EVID-0133,inspection,INSP-1133,humansdorp_crossing.jpg,image,-32.957724,27.75984,2026-07-20T16:24:00Z,USER-CTR-01,sha256:2f38302af265acae8c77fef8ac5d260862cba0a68e0c64341adb526c55a71f1e,Context photo of asset face
EVID-0134,inspection,INSP-1134,jeffreys_sand_inlet.jpg,image,-32.999566,25.701175,2026-06-16T08:04:00Z,USER-CTR-01,sha256:6393b3a252fa5c730ec24addc45f4416df010dc082f986800f847c2cb57b90db,Upstream inlet
EVID-0135,inspection,INSP-1135,addo_livestock_grid.jpg,image,-31.628548,28.972214,2026-07-29T05:21:00Z,USER-INS-01,sha256:6c13e0df733ae2fccd30c2e35e75acc0305773aa46131a6ea98bb578deaa3596,Close-up of defect
EVID-0136,inspection,INSP-1136,mdantsane_open_channel.jpg,image,-33.441232,25.970763,2026-07-30T22:54:00Z,USER-INS-01,sha256:ad0d88ff082fcdbb7065b8800327af231545d62de4cc90a4d44687c9a540d459,Temporary works in place
EVID-0137,inspection,INSP-1137,psj_terrace_wall.jpg,image,-34.170739,24.83132,2026-06-27T09:23:00Z,USER-CTR-01,sha256:e84e090832fc0e8864f6a0bf7604d24184147f6681c1cefd50658b248573a3af,Temporary works in place
EVID-0138,inspection,INSP-1138,paterson_n10_marker.jpg,image,-32.880656,27.391362,2026-07-25T05:20:00Z,USER-INS-01,sha256:ffa1700aa7bf26c301b8350ca7c35c253a81a3ddc99728a2d6450cca4abb2b7f,Safety barrier condition
EVID-0139,inspection,INSP-1139,stfrancis_causeway_scour.jpg,image,-32.329424,28.151408,2026-07-31T08:16:00Z,USER-INS-01,sha256:8b5ba87705060e0952711b583311ff86bd933094c98eb955b1e3ca8cdc3f0f44,Safety barrier condition
EVID-0140,inspection,INSP-1140,qonce_signal_mast.jpg,image,-33.695558,25.820377,2026-06-16T16:48:00Z,USER-INS-01,sha256:fc4d6d02d3886bdee2224e19759ea91a2fd2033f7ebc603c4bfafc8570c3c635,Context photo of asset face
EVID-0141,inspection,INSP-1141,butterworth_screen.jpg,image,-33.960742,25.601525,2026-07-26T04:02:00Z,USER-INS-01,sha256:6dc98d2fc799e07e26c26e62aaa9cb701dd024ab879cff869158019f557984d3,Upstream inlet
EVID-0142,inspection,INSP-1142,colchester_floodplain.jpg,image,-33.871598,25.611803,2026-08-26T09:22:00Z,USER-INS-01,sha256:7f018c26f2691810cf7996d66cac47fd620495759a97de7a7506034b1d8bea97,Close-up of defect
EVID-0143,inspection,INSP-1143,temp_repair_bags.jpg,image,-33.421582,25.447326,2026-08-02T09:41:00Z,USER-CTR-01,sha256:bf587275237288d3131991946883cb5d98a5515e1141830dd280104ebcde1388,Context photo of asset face
EVID-0144,inspection,INSP-1144,inspector_checklist_board.jpg,image,-33.805347,25.589308,2026-06-12T12:35:00Z,USER-INS-01,sha256:d4c2d037c2f47b78cb81db276168c23126feba65418d4260fce87f48d8b28c07,Context photo of asset face
EVID-0145,inspection,INSP-1145,night_works_lighting.jpg,image,-33.014568,27.906066,2026-07-28T04:03:00Z,USER-CTR-01,sha256:721dd63beb614ce62a14876e4912c3c333d68f9836caf6bafaaa75c898d1636e,Downstream outlet
EVID-0146,inspection,INSP-1146,parapet_spall.jpg,image,-33.024609,27.875789,2026-06-23T07:19:00Z,USER-INS-01,sha256:ade6fcb5b7fcf0d1ad323909feebfe8382118c9ca294bd853d4c5e3448322e19,Context photo of asset face
EVID-0147,inspection,INSP-1147,catchpit_grate.jpg,image,-33.310592,26.530674,2026-08-12T13:36:00Z,USER-CTR-01,sha256:fee45f0a72c5b48d2fe481cdd71b0ed3462aba99ecd31f0a7bd6fc1b8a6a7395,Temporary works in place
EVID-0148,inspection,INSP-1148,gantry_bolt_corrosion.jpg,image,-31.588323,28.7849,2026-07-04T01:31:00Z,USER-INS-01,sha256:a6c40810034fdb2c819ea918d7c5f7576513e28e673d8bbed12bfcc887ea78e0,Temporary works in place
EVID-0149,inspection,INSP-1149,channel_vegetation.jpg,image,-31.521239,28.868597,2026-07-28T18:33:00Z,USER-INS-01,sha256:f9fa9b8347bcc1f3776df55ae8e18fb26259c6cc8f9a52219ff7e7c43a9b1034,Temporary works in place
EVID-0150,inspection,INSP-1150,evidence_wide_context.jpg,image,-34.027465,24.770473,2026-08-14T23:12:00Z,USER-CTR-01,sha256:1a7e0410286120f420f132698aa741b71985f529d0cec2e50c0950ff76d81125,Close-up of defect
EVID-0151,inspection,INSP-1151,culvert_block_20260801.jpg,image,-33.959703,25.602955,2026-07-11T05:28:00Z,USER-CTR-01,sha256:c89982d8497e6ca24bd2c329c3454d7493b24ad75096ae78fe9048f7d7c38f01,Downstream outlet
EVID-0152,inspection,INSP-1152,r72_bridge_west_deck.jpg,image,-33.869838,25.610307,2026-07-19T09:51:00Z,USER-CTR-01,sha256:15f0f5d79835bfda5ec114f0ee4b81b81df4a09f2a90ffc9d8fbe494ee6bc8e7,Temporary works in place
EVID-0153,inspection,INSP-1153,washout_lane_closure.jpg,image,-33.422396,25.448585,2026-06-10T05:04:00Z,USER-INS-01,sha256:50d3ba679d0b0fec9020b4735eeb47a80f777cdc083d4c9ef3497c24f2f912e7,Upstream inlet
EVID-0154,inspection,INSP-1154,swartkops_silt_cell.jpg,image,-33.803358,25.58975,2026-07-17T21:04:00Z,USER-INS-01,sha256:c1b3b4862dd553ba7ec13cb4975599f34a139a1f778f406d64da6c6b4cfab878,Context photo of asset face
EVID-0155,inspection,INSP-1155,n2_gqeberha_shoulder.jpg,image,-33.016163,27.904764,2026-08-11T02:20:00Z,USER-INS-01,sha256:6f4cabc76b14b4faff170f4bedcba20b77c99a64a510404d6a73daeac7261c45,Close-up of defect
EVID-0156,inspection,INSP-1156,sundays_river_joint.jpg,image,-33.024765,27.87445,2026-07-25T16:16:00Z,USER-CTR-01,sha256:dc945807ef691ffb69b48773e545ebf82de4ea4839de894eaebdce53cf2cf11e,Close-up of defect
EVID-0157,inspection,INSP-1157,motherwell_inlet.jpg,image,-33.310605,26.530087,2026-06-24T23:57:00Z,USER-INS-01,sha256:01963f44da029069b6350f2f618dc44393f494b7b4b096c4a393a393dbeef930,Downstream outlet
EVID-0158,inspection,INSP-1158,buffalo_overpass_bearing.jpg,image,-31.590197,28.785125,2026-08-12T12:03:00Z,USER-CTR-01,sha256:0e47f892ed3f5bcbab19be3330a052177258fa48e6a762088c8da9af9712b8ad,Temporary works in place
EVID-0159,inspection,INSP-1159,harbour_road_ponding.jpg,image,-31.520392,28.86865,2026-06-12T00:11:00Z,USER-INS-01,sha256:a39ec5c2130bc2585c87b98fba83106ab76ed0013f523f2907c37fa51af056ab,Upstream inlet
EVID-0160,inspection,INSP-1160,makhanda_guardrail.jpg,image,-33.001373,25.699403,2026-07-21T01:08:00Z,USER-INS-01,sha256:7d567320722b82b940e2b3262e38ea1b9d44f3977488d9ff479564d791726f77,Context photo of asset face
EVID-0161,inspection,INSP-1161,mthatha_ring_debris.jpg,image,-34.050959,24.922089,2026-08-29T15:54:00Z,USER-CTR-01,sha256:bfc8ca8b80c9b3953f593ba5c5a296f10e3e8e55f0b423310fc1ffe23ad54a61,Context photo of asset face
EVID-0162,inspection,INSP-1162,qumbu_mitre_drain.jpg,image,-33.546284,25.690152,2026-06-08T17:59:00Z,USER-INS-01,sha256:e57d1d731ae222a6a0186c56b2ef3aa773b1b088c021a5c1ab885b3579359450,Close-up of defect
EVID-0163,inspection,INSP-1163,humansdorp_crossing.jpg,image,-32.957177,27.760383,2026-07-28T00:28:00Z,USER-CTR-01,sha256:2f38302af265acae8c77fef8ac5d260862cba0a68e0c64341adb526c55a71f1e,Downstream outlet
EVID-0164,inspection,INSP-1164,jeffreys_sand_inlet.jpg,image,-33.00009,25.699143,2026-08-21T23:31:00Z,USER-INS-01,sha256:6393b3a252fa5c730ec24addc45f4416df010dc082f986800f847c2cb57b90db,Safety barrier condition
EVID-0165,inspection,INSP-1165,addo_livestock_grid.jpg,image,-31.627838,28.971849,2026-06-08T10:36:00Z,USER-INS-01,sha256:6c13e0df733ae2fccd30c2e35e75acc0305773aa46131a6ea98bb578deaa3596,Upstream inlet
EVID-0166,inspection,INSP-1166,mdantsane_open_channel.jpg,image,-33.441623,25.97203,2026-07-20T02:40:00Z,USER-CTR-01,sha256:ad0d88ff082fcdbb7065b8800327af231545d62de4cc90a4d44687c9a540d459,Context photo of asset face
EVID-0167,inspection,INSP-1167,psj_terrace_wall.jpg,image,-34.170835,24.832184,2026-08-08T13:48:00Z,USER-CTR-01,sha256:e84e090832fc0e8864f6a0bf7604d24184147f6681c1cefd50658b248573a3af,Downstream outlet
EVID-0168,inspection,INSP-1168,paterson_n10_marker.jpg,image,-32.881092,27.390901,2026-06-15T10:09:00Z,USER-INS-01,sha256:ffa1700aa7bf26c301b8350ca7c35c253a81a3ddc99728a2d6450cca4abb2b7f,Context photo of asset face
EVID-0169,inspection,INSP-1169,stfrancis_causeway_scour.jpg,image,-32.330387,28.151555,2026-07-27T06:33:00Z,USER-CTR-01,sha256:8b5ba87705060e0952711b583311ff86bd933094c98eb955b1e3ca8cdc3f0f44,Downstream outlet
EVID-0170,inspection,INSP-1170,qonce_signal_mast.jpg,image,-33.694874,25.820673,2026-08-16T14:16:00Z,USER-INS-01,sha256:fc4d6d02d3886bdee2224e19759ea91a2fd2033f7ebc603c4bfafc8570c3c635,Temporary works in place
EVID-0171,inspection,INSP-1171,butterworth_screen.jpg,image,-33.961226,25.603262,2026-06-14T02:51:00Z,USER-CTR-01,sha256:6dc98d2fc799e07e26c26e62aaa9cb701dd024ab879cff869158019f557984d3,Safety barrier condition
EVID-0172,inspection,INSP-1172,colchester_floodplain.jpg,image,-33.869465,25.609977,2026-06-07T05:19:00Z,USER-INS-01,sha256:7f018c26f2691810cf7996d66cac47fd620495759a97de7a7506034b1d8bea97,Downstream outlet
EVID-0173,inspection,INSP-1173,temp_repair_bags.jpg,image,-33.421907,25.447356,2026-06-27T12:08:00Z,USER-CTR-01,sha256:bf587275237288d3131991946883cb5d98a5515e1141830dd280104ebcde1388,Safety barrier condition
EVID-0174,inspection,INSP-1174,inspector_checklist_board.jpg,image,-33.803667,25.589652,2026-07-24T22:39:00Z,USER-INS-01,sha256:d4c2d037c2f47b78cb81db276168c23126feba65418d4260fce87f48d8b28c07,Temporary works in place
EVID-0175,inspection,INSP-1175,night_works_lighting.jpg,image,-33.015924,27.90457,2026-07-15T23:32:00Z,USER-CTR-01,sha256:721dd63beb614ce62a14876e4912c3c333d68f9836caf6bafaaa75c898d1636e,Upstream inlet
EVID-0176,inspection,INSP-1176,parapet_spall.jpg,image,-33.024928,27.876216,2026-07-05T10:05:00Z,USER-CTR-01,sha256:ade6fcb5b7fcf0d1ad323909feebfe8382118c9ca294bd853d4c5e3448322e19,Context photo of asset face
EVID-0177,inspection,INSP-1177,catchpit_grate.jpg,image,-33.310534,26.530926,2026-07-30T14:10:00Z,USER-INS-01,sha256:fee45f0a72c5b48d2fe481cdd71b0ed3462aba99ecd31f0a7bd6fc1b8a6a7395,Temporary works in place
EVID-0178,inspection,INSP-1178,gantry_bolt_corrosion.jpg,image,-31.5891,28.784153,2026-08-01T23:19:00Z,USER-CTR-01,sha256:a6c40810034fdb2c819ea918d7c5f7576513e28e673d8bbed12bfcc887ea78e0,Context photo of asset face
EVID-0179,inspection,INSP-1179,channel_vegetation.jpg,image,-31.521503,28.868432,2026-08-20T01:18:00Z,USER-CTR-01,sha256:f9fa9b8347bcc1f3776df55ae8e18fb26259c6cc8f9a52219ff7e7c43a9b1034,Upstream inlet
EVID-0180,inspection,INSP-1180,evidence_wide_context.jpg,image,-34.027575,24.76974,2026-08-10T04:13:00Z,USER-CTR-01,sha256:1a7e0410286120f420f132698aa741b71985f529d0cec2e50c0950ff76d81125,Upstream inlet
EVID-0181,inspection,INSP-1181,culvert_block_20260801.jpg,image,-34.050626,24.921786,2026-06-23T04:18:00Z,USER-CTR-01,sha256:c89982d8497e6ca24bd2c329c3454d7493b24ad75096ae78fe9048f7d7c38f01,Temporary works in place
EVID-0182,inspection,INSP-1182,r72_bridge_west_deck.jpg,image,-33.545094,25.689544,2026-06-29T09:28:00Z,USER-CTR-01,sha256:15f0f5d79835bfda5ec114f0ee4b81b81df4a09f2a90ffc9d8fbe494ee6bc8e7,Downstream outlet
EVID-0183,inspection,INSP-1183,washout_lane_closure.jpg,image,-32.958852,27.759307,2026-07-04T19:45:00Z,USER-INS-01,sha256:50d3ba679d0b0fec9020b4735eeb47a80f777cdc083d4c9ef3497c24f2f912e7,Upstream inlet
EVID-0184,inspection,INSP-1184,swartkops_silt_cell.jpg,image,-33.000768,25.700909,2026-06-27T14:34:00Z,USER-INS-01,sha256:c1b3b4862dd553ba7ec13cb4975599f34a139a1f778f406d64da6c6b4cfab878,Context photo of asset face
EVID-0185,inspection,INSP-1185,n2_gqeberha_shoulder.jpg,image,-31.629037,28.971872,2026-06-15T03:04:00Z,USER-INS-01,sha256:6f4cabc76b14b4faff170f4bedcba20b77c99a64a510404d6a73daeac7261c45,Context photo of asset face
EVID-0186,inspection,INSP-1186,sundays_river_joint.jpg,image,-33.440196,25.97194,2026-08-25T06:44:00Z,USER-INS-01,sha256:dc945807ef691ffb69b48773e545ebf82de4ea4839de894eaebdce53cf2cf11e,Safety barrier condition
EVID-0187,inspection,INSP-1187,motherwell_inlet.jpg,image,-34.171054,24.830046,2026-06-11T12:28:00Z,USER-CTR-01,sha256:01963f44da029069b6350f2f618dc44393f494b7b4b096c4a393a393dbeef930,Safety barrier condition
EVID-0188,inspection,INSP-1188,buffalo_overpass_bearing.jpg,image,-32.880495,27.391285,2026-07-25T18:46:00Z,USER-CTR-01,sha256:0e47f892ed3f5bcbab19be3330a052177258fa48e6a762088c8da9af9712b8ad,Safety barrier condition
EVID-0189,inspection,INSP-1189,harbour_road_ponding.jpg,image,-32.329584,28.150543,2026-06-22T04:33:00Z,USER-CTR-01,sha256:a39ec5c2130bc2585c87b98fba83106ab76ed0013f523f2907c37fa51af056ab,Upstream inlet
EVID-0190,inspection,INSP-1190,makhanda_guardrail.jpg,image,-33.694133,25.820914,2026-07-13T15:32:00Z,USER-CTR-01,sha256:7d567320722b82b940e2b3262e38ea1b9d44f3977488d9ff479564d791726f77,Safety barrier condition
EVID-0191,inspection,INSP-1191,mthatha_ring_debris.jpg,image,-33.959139,25.602921,2026-08-25T09:52:00Z,USER-INS-01,sha256:bfc8ca8b80c9b3953f593ba5c5a296f10e3e8e55f0b423310fc1ffe23ad54a61,Safety barrier condition
EVID-0192,inspection,INSP-1192,qumbu_mitre_drain.jpg,image,-33.871246,25.611878,2026-07-31T12:15:00Z,USER-INS-01,sha256:e57d1d731ae222a6a0186c56b2ef3aa773b1b088c021a5c1ab885b3579359450,Close-up of defect
EVID-0193,inspection,INSP-1193,humansdorp_crossing.jpg,image,-33.420122,25.447301,2026-06-19T15:52:00Z,USER-INS-01,sha256:2f38302af265acae8c77fef8ac5d260862cba0a68e0c64341adb526c55a71f1e,Close-up of defect
EVID-0194,inspection,INSP-1194,jeffreys_sand_inlet.jpg,image,-33.805097,25.588916,2026-07-04T12:52:00Z,USER-CTR-01,sha256:6393b3a252fa5c730ec24addc45f4416df010dc082f986800f847c2cb57b90db,Upstream inlet
EVID-0195,inspection,INSP-1195,addo_livestock_grid.jpg,image,-33.016115,27.905974,2026-06-21T13:20:00Z,USER-INS-01,sha256:6c13e0df733ae2fccd30c2e35e75acc0305773aa46131a6ea98bb578deaa3596,Safety barrier condition
EVID-0196,inspection,INSP-1196,mdantsane_open_channel.jpg,image,-33.025681,27.876386,2026-08-27T04:48:00Z,USER-CTR-01,sha256:ad0d88ff082fcdbb7065b8800327af231545d62de4cc90a4d44687c9a540d459,Context photo of asset face
EVID-0197,inspection,INSP-1197,psj_terrace_wall.jpg,image,-33.310469,26.530854,2026-08-28T22:56:00Z,USER-CTR-01,sha256:e84e090832fc0e8864f6a0bf7604d24184147f6681c1cefd50658b248573a3af,Downstream outlet
EVID-0198,inspection,INSP-1198,paterson_n10_marker.jpg,image,-31.589353,28.785201,2026-07-22T08:31:00Z,USER-INS-01,sha256:ffa1700aa7bf26c301b8350ca7c35c253a81a3ddc99728a2d6450cca4abb2b7f,Temporary works in place
EVID-0199,inspection,INSP-1199,stfrancis_causeway_scour.jpg,image,-31.520505,28.868154,2026-08-03T03:44:00Z,USER-INS-01,sha256:8b5ba87705060e0952711b583311ff86bd933094c98eb955b1e3ca8cdc3f0f44,Context photo of asset face
EVID-0200,inspection,INSP-1200,qonce_signal_mast.jpg,image,-34.028605,24.769356,2026-08-21T06:49:00Z,USER-INS-01,sha256:fc4d6d02d3886bdee2224e19759ea91a2fd2033f7ebc603c4bfafc8570c3c635,Safety barrier condition
EVID-0201,incident,INC-301,butterworth_screen.jpg,image,-33.95948,25.603255,2026-08-17T04:04:00Z,USER-INS-01,sha256:6dc98d2fc799e07e26c26e62aaa9cb701dd024ab879cff869158019f557984d3,Safety barrier condition
EVID-0202,incident,INC-302,colchester_floodplain.jpg,image,-32.999529,25.700786,2026-08-02T14:48:00Z,USER-PUB-01,sha256:7f018c26f2691810cf7996d66cac47fd620495759a97de7a7506034b1d8bea97,Downstream outlet
EVID-0203,incident,INC-303,temp_repair_bags.jpg,image,-33.420293,25.447534,2026-07-11T09:21:00Z,USER-PUB-01,sha256:bf587275237288d3131991946883cb5d98a5515e1141830dd280104ebcde1388,Upstream inlet
EVID-0204,incident,INC-304,inspector_checklist_board.jpg,image,-33.804027,25.589035,2026-08-05T18:06:00Z,USER-CTR-01,sha256:d4c2d037c2f47b78cb81db276168c23126feba65418d4260fce87f48d8b28c07,Downstream outlet
EVID-0205,incident,INC-305,night_works_lighting.jpg,image,-33.015633,27.905484,2026-08-14T03:22:00Z,USER-INS-01,sha256:721dd63beb614ce62a14876e4912c3c333d68f9836caf6bafaaa75c898d1636e,Temporary works in place
EVID-0206,incident,INC-306,parapet_spall.jpg,image,-33.025336,27.87515,2026-08-15T14:11:00Z,USER-CTR-01,sha256:ade6fcb5b7fcf0d1ad323909feebfe8382118c9ca294bd853d4c5e3448322e19,Temporary works in place
EVID-0207,incident,INC-307,catchpit_grate.jpg,image,-33.31083,26.53169,2026-07-20T13:09:00Z,USER-MGR-01,sha256:fee45f0a72c5b48d2fe481cdd71b0ed3462aba99ecd31f0a7bd6fc1b8a6a7395,Downstream outlet
EVID-0208,incident,INC-308,gantry_bolt_corrosion.jpg,image,-31.590551,28.784962,2026-08-10T14:10:00Z,USER-INS-01,sha256:a6c40810034fdb2c819ea918d7c5f7576513e28e673d8bbed12bfcc887ea78e0,Downstream outlet
EVID-0209,incident,INC-309,channel_vegetation.jpg,image,-31.521327,28.86808,2026-07-18T17:23:00Z,USER-MGR-01,sha256:f9fa9b8347bcc1f3776df55ae8e18fb26259c6cc8f9a52219ff7e7c43a9b1034,Temporary works in place
EVID-0210,incident,INC-310,evidence_wide_context.jpg,image,-34.029364,24.771085,2026-08-10T19:05:00Z,USER-MGR-01,sha256:1a7e0410286120f420f132698aa741b71985f529d0cec2e50c0950ff76d81125,Downstream outlet
EVID-0211,incident,INC-311,culvert_block_20260801.jpg,image,-34.049462,24.921263,2026-06-26T02:11:00Z,USER-MGR-01,sha256:c89982d8497e6ca24bd2c329c3454d7493b24ad75096ae78fe9048f7d7c38f01,Downstream outlet
EVID-0212,incident,INC-312,r72_bridge_west_deck.jpg,image,-33.544651,25.690552,2026-06-28T17:03:00Z,USER-MGR-01,sha256:15f0f5d79835bfda5ec114f0ee4b81b81df4a09f2a90ffc9d8fbe494ee6bc8e7,Close-up of defect
EVID-0213,incident,INC-313,washout_lane_closure.jpg,image,-32.95824,27.761392,2026-08-06T04:14:00Z,USER-MGR-01,sha256:50d3ba679d0b0fec9020b4735eeb47a80f777cdc083d4c9ef3497c24f2f912e7,Temporary works in place
EVID-0214,incident,INC-314,swartkops_silt_cell.jpg,image,-33.000237,25.70014,2026-08-20T16:12:00Z,USER-INS-01,sha256:c1b3b4862dd553ba7ec13cb4975599f34a139a1f778f406d64da6c6b4cfab878,Context photo of asset face
EVID-0215,incident,INC-315,n2_gqeberha_shoulder.jpg,image,-31.628163,28.970582,2026-06-17T00:10:00Z,USER-CTR-01,sha256:6f4cabc76b14b4faff170f4bedcba20b77c99a64a510404d6a73daeac7261c45,Temporary works in place
EVID-0216,incident,INC-316,sundays_river_joint.jpg,image,-33.440584,25.970326,2026-07-22T23:17:00Z,USER-INS-01,sha256:dc945807ef691ffb69b48773e545ebf82de4ea4839de894eaebdce53cf2cf11e,Safety barrier condition
EVID-0217,incident,INC-317,motherwell_inlet.jpg,image,-34.171531,24.830363,2026-08-02T04:07:00Z,USER-INS-01,sha256:01963f44da029069b6350f2f618dc44393f494b7b4b096c4a393a393dbeef930,Context photo of asset face
EVID-0218,incident,INC-318,buffalo_overpass_bearing.jpg,image,-32.880901,27.391095,2026-07-16T18:12:00Z,USER-INS-01,sha256:0e47f892ed3f5bcbab19be3330a052177258fa48e6a762088c8da9af9712b8ad,Temporary works in place
EVID-0219,incident,INC-319,harbour_road_ponding.jpg,image,-32.331222,28.150284,2026-08-17T09:15:00Z,USER-PUB-01,sha256:a39ec5c2130bc2585c87b98fba83106ab76ed0013f523f2907c37fa51af056ab,Safety barrier condition
EVID-0220,incident,INC-320,makhanda_guardrail.jpg,image,-33.695347,25.821415,2026-07-30T23:22:00Z,USER-PUB-01,sha256:7d567320722b82b940e2b3262e38ea1b9d44f3977488d9ff479564d791726f77,Context photo of asset face
EVID-0221,incident,INC-321,mthatha_ring_debris.jpg,image,-33.960719,25.602173,2026-06-11T17:15:00Z,USER-MGR-01,sha256:bfc8ca8b80c9b3953f593ba5c5a296f10e3e8e55f0b423310fc1ffe23ad54a61,Close-up of defect
EVID-0222,incident,INC-322,qumbu_mitre_drain.jpg,image,-33.869295,25.610739,2026-08-08T04:18:00Z,USER-CTR-01,sha256:e57d1d731ae222a6a0186c56b2ef3aa773b1b088c021a5c1ab885b3579359450,Downstream outlet
EVID-0223,incident,INC-323,humansdorp_crossing.jpg,image,-33.421574,25.44891,2026-07-14T14:09:00Z,USER-MGR-01,sha256:2f38302af265acae8c77fef8ac5d260862cba0a68e0c64341adb526c55a71f1e,Temporary works in place
EVID-0224,incident,INC-324,jeffreys_sand_inlet.jpg,image,-33.803406,25.588117,2026-07-03T08:01:00Z,USER-INS-01,sha256:6393b3a252fa5c730ec24addc45f4416df010dc082f986800f847c2cb57b90db,Upstream inlet
EVID-0225,incident,INC-325,addo_livestock_grid.jpg,image,-33.016481,27.906049,2026-07-31T21:25:00Z,USER-INS-01,sha256:6c13e0df733ae2fccd30c2e35e75acc0305773aa46131a6ea98bb578deaa3596,Close-up of defect
